ISO3,AGEP,YARP,NUMP,CNSY,YOBP
IND,78,2036,151.9427,2036,1958
IND,79,2036,151.9427,2036,1957
IND,80,2036,173.6488,2036,1956
IND,81,2036,173.6488,2036,1955
IND,82,2036,173.6488,2036,1954
IND,83,2036,173.6488,2036,1953
IND,84,2036,173.6488,2036,1952
IND,85,2036,173.6488,2036,1951
IND,86,2036,173.6488,2036,1950
IND,87,2036,173.6488,2036,1949
IND,88,2036,173.6488,2036,1948
IND,89,2036,173.6488,2036,1947
IND,0,2037,2662.8392,2037,2037
IND,1,2037,2662.8392,2037,2036
IND,2,2037,2662.8392,2037,2035
IND,3,2037,2662.8392,2037,2034
IND,4,2037,2662.8392,2037,2033
IND,5,2037,2662.8392,2037,2032
IND,6,2037,2662.8392,2037,2031
IND,7,2037,2662.8392,2037,2030
IND,8,2037,2662.8392,2037,2029
IND,9,2037,2662.8392,2037,2028
IND,10,2037,2662.8392,2037,2027
IND,11,2037,2662.8392,2037,2026
IND,12,2037,2662.8392,2037,2025
IND,13,2037,2662.8392,2037,2024
IND,14,2037,2662.8392,2037,2023
IND,15,2037,4743.8816,2037,2022
IND,16,2037,4743.8816,2037,2021
IND,17,2037,4743.8816,2037,2020
IND,18,2037,4743.8816,2037,2019
IND,19,2037,4743.8816,2037,2018
IND,20,2037,4743.8816,2037,2017
IND,21,2037,4743.8816,2037,2016
IND,22,2037,4743.8816,2037,2015
IND,23,2037,4743.8816,2037,2014
IND,24,2037,4743.8816,2037,2013
IND,25,2037,4743.8816,2037,2012
IND,26,2037,4743.8816,2037,2011
IND,27,2037,4743.8816,2037,2010
IND,28,2037,4743.8816,2037,2009
IND,29,2037,4743.8816,2037,2008
IND,30,2037,5370.432,2037,2007
IND,31,2037,5370.432,2037,2006
IND,32,2037,5370.432,2037,2005
IND,33,2037,5370.432,2037,2004
IND,34,2037,5370.432,2037,2003
IND,35,2037,5370.432,2037,2002
IND,36,2037,5370.432,2037,2001
IND,37,2037,5370.432,2037,2000
IND,38,2037,5370.432,2037,1999
IND,39,2037,5370.432,2037,1998
IND,40,2037,5370.432,2037,1997
IND,41,2037,5370.432,2037,1996
IND,42,2037,5370.432,2037,1995
IND,43,2037,5370.432,2037,1994
IND,44,2037,5370.432,2037,1993
IND,45,2037,1275.4776,2037,1992
IND,46,2037,1275.4776,2037,1991
IND,47,2037,1275.4776,2037,1990
IND,48,2037,1275.4776,2037,1989
IND,49,2037,1275.4776,2037,1988
IND,50,2037,1275.4776,2037,1987
IND,51,2037,1275.4776,2037,1986
IND,52,2037,1275.4776,2037,1985
IND,53,2037,1275.4776,2037,1984
IND,54,2037,1275.4776,2037,1983
IND,55,2037,1275.4776,2037,1982
IND,56,2037,1275.4776,2037,1981
IND,57,2037,1275.4776,2037,1980
IND,58,2037,1275.4776,2037,1979
IND,59,2037,1275.4776,2037,1978
IND,60,2037,693.6808,2037,1977
IND,61,2037,693.6808,2037,1976
IND,62,2037,693.6808,2037,1975
IND,63,2037,693.6808,2037,1974
IND,64,2037,693.6808,2037,1973
IND,65,2037,693.6808,2037,1972
IND,66,2037,693.6808,2037,1971
IND,67,2037,693.6808,2037,1970
IND,68,2037,693.6808,2037,1969
IND,69,2037,693.6808,2037,1968
IND,70,2037,693.6808,2037,1967
IND,71,2037,693.6808,2037,1966
IND,72,2037,693.6808,2037,1965
IND,73,2037,693.6808,2037,1964
IND,74,2037,693.6808,2037,1963
IND,75,2037,156.6376,2037,1962
IND,76,2037,156.6376,2037,1961
IND,77,2037,156.6376,2037,1960
IND,78,2037,156.6376,2037,1959
IND,79,2037,156.6376,2037,1958
IND,80,2037,179.0144,2037,1957
IND,81,2037,179.0144,2037,1956
IND,82,2037,179.0144,2037,1955
IND,83,2037,179.0144,2037,1954
IND,84,2037,179.0144,2037,1953
IND,85,2037,179.0144,2037,1952
IND,86,2037,179.0144,2037,1951
IND,87,2037,179.0144,2037,1950
IND,88,2037,179.0144,2037,1949
IND,89,2037,179.0144,2037,1948
IND,0,2038,2745.1158,2038,2038
IND,1,2038,2745.1158,2038,2037
IND,2,2038,2745.1158,2038,2036
IND,3,2038,2745.1158,2038,2035
IND,4,2038,2745.1158,2038,2034
IND,5,2038,2745.1158,2038,2033
IND,6,2038,2745.1158,2038,2032
IND,7,2038,2745.1158,2038,2031
IND,8,2038,2745.1158,2038,2030
IND,9,2038,2745.1158,2038,2029
IND,10,2038,2745.1158,2038,2028
IND,11,2038,2745.1158,2038,2027
IND,12,2038,2745.1158,2038,2026
IND,13,2038,2745.1158,2038,2025
IND,14,2038,2745.1158,2038,2024
IND,15,2038,4890.4584,2038,2023
IND,16,2038,4890.4584,2038,2022
IND,17,2038,4890.4584,2038,2021
IND,18,2038,4890.4584,2038,2020
IND,19,2038,4890.4584,2038,2019
IND,20,2038,4890.4584,2038,2018
IND,21,2038,4890.4584,2038,2017
IND,22,2038,4890.4584,2038,2016
IND,23,2038,4890.4584,2038,2015
IND,24,2038,4890.4584,2038,2014
IND,25,2038,4890.4584,2038,2013
IND,26,2038,4890.4584,2038,2012
IND,27,2038,4890.4584,2038,2011
IND,28,2038,4890.4584,2038,2010
IND,29,2038,4890.4584,2038,2009
IND,30,2038,5536.368,2038,2008
IND,31,2038,5536.368,2038,2007
IND,32,2038,5536.368,2038,2006
IND,33,2038,5536.368,2038,2005
IND,34,2038,5536.368,2038,2004
IND,35,2038,5536.368,2038,2003
IND,36,2038,5536.368,2038,2002
IND,37,2038,5536.368,2038,2001
IND,38,2038,5536.368,2038,2000
IND,39,2038,5536.368,2038,1999
IND,40,2038,5536.368,2038,1998
IND,41,2038,5536.368,2038,1997
IND,42,2038,5536.368,2038,1996
IND,43,2038,5536.368,2038,1995
IND,44,2038,5536.368,2038,1994
IND,45,2038,1314.8874,2038,1993
IND,46,2038,1314.8874,2038,1992
IND,47,2038,1314.8874,2038,1991
IND,48,2038,1314.8874,2038,1990
IND,49,2038,1314.8874,2038,1989
IND,50,2038,1314.8874,2038,1988
IND,51,2038,1314.8874,2038,1987
IND,52,2038,1314.8874,2038,1986
IND,53,2038,1314.8874,2038,1985
IND,54,2038,1314.8874,2038,1984
IND,55,2038,1314.8874,2038,1983
IND,56,2038,1314.8874,2038,1982
IND,57,2038,1314.8874,2038,1981
IND,58,2038,1314.8874,2038,1980
IND,59,2038,1314.8874,2038,1979
IND,60,2038,715.1142,2038,1978
IND,61,2038,715.1142,2038,1977
IND,62,2038,715.1142,2038,1976
IND,63,2038,715.1142,2038,1975
IND,64,2038,715.1142,2038,1974
IND,65,2038,715.1142,2038,1973
IND,66,2038,715.1142,2038,1972
IND,67,2038,715.1142,2038,1971
IND,68,2038,715.1142,2038,1970
IND,69,2038,715.1142,2038,1969
IND,70,2038,715.1142,2038,1968
IND,71,2038,715.1142,2038,1967
IND,72,2038,715.1142,2038,1966
IND,73,2038,715.1142,2038,1965
IND,74,2038,715.1142,2038,1964
IND,75,2038,161.4774,2038,1963
IND,76,2038,161.4774,2038,1962
IND,77,2038,161.4774,2038,1961
IND,78,2038,161.4774,2038,1960
IND,79,2038,161.4774,2038,1959
IND,80,2038,184.5456,2038,1958
IND,81,2038,184.5456,2038,1957
IND,82,2038,184.5456,2038,1956
IND,83,2038,184.5456,2038,1955
IND,84,2038,184.5456,2038,1954
IND,85,2038,184.5456,2038,1953
IND,86,2038,184.5456,2038,1952
IND,87,2038,184.5456,2038,1951
IND,88,2038,184.5456,2038,1950
IND,89,2038,184.5456,2038,1949
IND,0,2039,2829.939,2039,2039
IND,1,2039,2829.939,2039,2038
IND,2,2039,2829.939,2039,2037
IND,3,2039,2829.939,2039,2036
IND,4,2039,2829.939,2039,2035
IND,5,2039,2829.939,2039,2034
IND,6,2039,2829.939,2039,2033
IND,7,2039,2829.939,2039,2032
IND,8,2039,2829.939,2039,2031
IND,9,2039,2829.939,2039,2030
IND,10,2039,2829.939,2039,2029
IND,11,2039,2829.939,2039,2028
IND,12,2039,2829.939,2039,2027
IND,13,2039,2829.939,2039,2026
IND,14,2039,2829.939,2039,2025
IND,15,2039,5041.572,2039,2024
IND,16,2039,5041.572,2039,2023
IND,17,2039,5041.572,2039,2022
IND,18,2039,5041.572,2039,2021
IND,19,2039,5041.572,2039,2020
IND,20,2039,5041.572,2039,2019
IND,21,2039,5041.572,2039,2018
IND,22,2039,5041.572,2039,2017
IND,23,2039,5041.572,2039,2016
IND,24,2039,5041.572,2039,2015
IND,25,2039,5041.572,2039,2014
IND,26,2039,5041.572,2039,2013
IND,27,2039,5041.572,2039,2012
IND,28,2039,5041.572,2039,2011
IND,29,2039,5041.572,2039,2010
IND,30,2039,5707.44,2039,2009
IND,31,2039,5707.44,2039,2008
IND,32,2039,5707.44,2039,2007
IND,33,2039,5707.44,2039,2006
IND,34,2039,5707.44,2039,2005
IND,35,2039,5707.44,2039,2004
IND,36,2039,5707.44,2039,2003
IND,37,2039,5707.44,2039,2002
IND,38,2039,5707.44,2039,2001
IND,39,2039,5707.44,2039,2000
IND,40,2039,5707.44,2039,1999
IND,41,2039,5707.44,2039,1998
IND,42,2039,5707.44,2039,1997
IND,43,2039,5707.44,2039,1996
IND,44,2039,5707.44,2039,1995
IND,45,2039,1355.517,2039,1994
IND,46,2039,1355.517,2039,1993
IND,47,2039,1355.517,2039,1992
IND,48,2039,1355.517,2039,1991
IND,49,2039,1355.517,2039,1990
IND,50,2039,1355.517,2039,1989
IND,51,2039,1355.517,2039,1988
IND,52,2039,1355.517,2039,1987
IND,53,2039,1355.517,2039,1986
IND,54,2039,1355.517,2039,1985
IND,55,2039,1355.517,2039,1984
IND,56,2039,1355.517,2039,1983
IND,57,2039,1355.517,2039,1982
IND,58,2039,1355.517,2039,1981
IND,59,2039,1355.517,2039,1980
IND,60,2039,737.211,2039,1979
IND,61,2039,737.211,2039,1978
IND,62,2039,737.211,2039,1977
IND,63,2039,737.211,2039,1976
IND,64,2039,737.211,2039,1975
IND,65,2039,737.211,2039,1974
IND,66,2039,737.211,2039,1973
IND,67,2039,737.211,2039,1972
IND,68,2039,737.211,2039,1971
IND,69,2039,737.211,2039,1970
IND,70,2039,737.211,2039,1969
IND,71,2039,737.211,2039,1968
IND,72,2039,737.211,2039,1967
IND,73,2039,737.211,2039,1966
IND,74,2039,737.211,2039,1965
IND,75,2039,166.467,2039,1964
IND,76,2039,166.467,2039,1963
IND,77,2039,166.467,2039,1962
IND,78,2039,166.467,2039,1961
IND,79,2039,166.467,2039,1960
IND,80,2039,190.248,2039,1959
IND,81,2039,190.248,2039,1958
IND,82,2039,190.248,2039,1957
IND,83,2039,190.248,2039,1956
IND,84,2039,190.248,2039,1955
IND,85,2039,190.248,2039,1954
IND,86,2039,190.248,2039,1953
IND,87,2039,190.248,2039,1952
IND,88,2039,190.248,2039,1951
IND,89,2039,190.248,2039,1950
IND,0,2040,2917.3921,2040,2040
IND,1,2040,2917.3921,2040,2039
IND,2,2040,2917.3921,2040,2038
IND,3,2040,2917.3921,2040,2037
IND,4,2040,2917.3921,2040,2036
IND,5,2040,2917.3921,2040,2035
IND,6,2040,2917.3921,2040,2034
IND,7,2040,2917.3921,2040,2033
IND,8,2040,2917.3921,2040,2032
IND,9,2040,2917.3921,2040,2031
IND,10,2040,2917.3921,2040,2030
IND,11,2040,2917.3921,2040,2029
IND,12,2040,2917.3921,2040,2028
IND,13,2040,2917.3921,2040,2027
IND,14,2040,2917.3921,2040,2026
IND,15,2040,5197.3708,2040,2025
IND,16,2040,5197.3708,2040,2024
IND,17,2040,5197.3708,2040,2023
IND,18,2040,5197.3708,2040,2022
IND,19,2040,5197.3708,2040,2021
IND,20,2040,5197.3708,2040,2020
IND,21,2040,5197.3708,2040,2019
IND,22,2040,5197.3708,2040,2018
IND,23,2040,5197.3708,2040,2017
IND,24,2040,5197.3708,2040,2016
IND,25,2040,5197.3708,2040,2015
IND,26,2040,5197.3708,2040,2014
IND,27,2040,5197.3708,2040,2013
IND,28,2040,5197.3708,2040,2012
IND,29,2040,5197.3708,2040,2011
IND,30,2040,5883.816,2040,2010
IND,31,2040,5883.816,2040,2009
IND,32,2040,5883.816,2040,2008
IND,33,2040,5883.816,2040,2007
IND,34,2040,5883.816,2040,2006
IND,35,2040,5883.816,2040,2005
IND,36,2040,5883.816,2040,2004
IND,37,2040,5883.816,2040,2003
IND,38,2040,5883.816,2040,2002
IND,39,2040,5883.816,2040,2001
IND,40,2040,5883.816,2040,2000
IND,41,2040,5883.816,2040,1999
IND,42,2040,5883.816,2040,1998
IND,43,2040,5883.816,2040,1997
IND,44,2040,5883.816,2040,1996
IND,45,2040,1397.4063,2040,1995
IND,46,2040,1397.4063,2040,1994
IND,47,2040,1397.4063,2040,1993
IND,48,2040,1397.4063,2040,1992
IND,49,2040,1397.4063,2040,1991
IND,50,2040,1397.4063,2040,1990
IND,51,2040,1397.4063,2040,1989
IND,52,2040,1397.4063,2040,1988
IND,53,2040,1397.4063,2040,1987
IND,54,2040,1397.4063,2040,1986
IND,55,2040,1397.4063,2040,1985
IND,56,2040,1397.4063,2040,1984
IND,57,2040,1397.4063,2040,1983
IND,58,2040,1397.4063,2040,1982
IND,59,2040,1397.4063,2040,1981
IND,60,2040,759.9929,2040,1980
IND,61,2040,759.9929,2040,1979
IND,62,2040,759.9929,2040,1978
IND,63,2040,759.9929,2040,1977
IND,64,2040,759.9929,2040,1976
IND,65,2040,759.9929,2040,1975
IND,66,2040,759.9929,2040,1974
IND,67,2040,759.9929,2040,1973
IND,68,2040,759.9929,2040,1972
IND,69,2040,759.9929,2040,1971
IND,70,2040,759.9929,2040,1970
IND,71,2040,759.9929,2040,1969
IND,72,2040,759.9929,2040,1968
IND,73,2040,759.9929,2040,1967
IND,74,2040,759.9929,2040,1966
IND,75,2040,171.6113,2040,1965
IND,76,2040,171.6113,2040,1964
IND,77,2040,171.6113,2040,1963
IND,78,2040,171.6113,2040,1962
IND,79,2040,171.6113,2040,1961
IND,80,2040,196.1272,2040,1960
IND,81,2040,196.1272,2040,1959
IND,82,2040,196.1272,2040,1958
IND,83,2040,196.1272,2040,1957
IND,84,2040,196.1272,2040,1956
IND,85,2040,196.1272,2040,1955
IND,86,2040,196.1272,2040,1954
IND,87,2040,196.1272,2040,1953
IND,88,2040,196.1272,2040,1952
IND,89,2040,196.1272,2040,1951
IND,0,2041,3007.5346,2041,2041
IND,1,2041,3007.5346,2041,2040
IND,2,2041,3007.5346,2041,2039
IND,3,2041,3007.5346,2041,2038
IND,4,2041,3007.5346,2041,2037
IND,5,2041,3007.5346,2041,2036
IND,6,2041,3007.5346,2041,2035
IND,7,2041,3007.5346,2041,2034
IND,8,2041,3007.5346,2041,2033
IND,9,2041,3007.5346,2041,2032
IND,10,2041,3007.5346,2041,2031
IND,11,2041,3007.5346,2041,2030
IND,12,2041,3007.5346,2041,2029
IND,13,2041,3007.5346,2041,2028
IND,14,2041,3007.5346,2041,2027
IND,15,2041,5357.9608,2041,2026
IND,16,2041,5357.9608,2041,2025
IND,17,2041,5357.9608,2041,2024
IND,18,2041,5357.9608,2041,2023
IND,19,2041,5357.9608,2041,2022
IND,20,2041,5357.9608,2041,2021
IND,21,2041,5357.9608,2041,2020
IND,22,2041,5357.9608,2041,2019
IND,23,2041,5357.9608,2041,2018
IND,24,2041,5357.9608,2041,2017
IND,25,2041,5357.9608,2041,2016
IND,26,2041,5357.9608,2041,2015
IND,27,2041,5357.9608,2041,2014
IND,28,2041,5357.9608,2041,2013
IND,29,2041,5357.9608,2041,2012
IND,30,2041,6065.616,2041,2011
IND,31,2041,6065.616,2041,2010
IND,32,2041,6065.616,2041,2009
IND,33,2041,6065.616,2041,2008
IND,34,2041,6065.616,2041,2007
IND,35,2041,6065.616,2041,2006
IND,36,2041,6065.616,2041,2005
IND,37,2041,6065.616,2041,2004
IND,38,2041,6065.616,2041,2003
IND,39,2041,6065.616,2041,2002
IND,40,2041,6065.616,2041,2001
IND,41,2041,6065.616,2041,2000
IND,42,2041,6065.616,2041,1999
IND,43,2041,6065.616,2041,1998
IND,44,2041,6065.616,2041,1997
IND,45,2041,1440.5838,2041,1996
IND,46,2041,1440.5838,2041,1995
IND,47,2041,1440.5838,2041,1994
IND,48,2041,1440.5838,2041,1993
IND,49,2041,1440.5838,2041,1992
IND,50,2041,1440.5838,2041,1991
IND,51,2041,1440.5838,2041,1990
IND,52,2041,1440.5838,2041,1989
IND,53,2041,1440.5838,2041,1988
IND,54,2041,1440.5838,2041,1987
IND,55,2041,1440.5838,2041,1986
IND,56,2041,1440.5838,2041,1985
IND,57,2041,1440.5838,2041,1984
IND,58,2041,1440.5838,2041,1983
IND,59,2041,1440.5838,2041,1982
IND,60,2041,783.4754,2041,1981
IND,61,2041,783.4754,2041,1980
IND,62,2041,783.4754,2041,1979
IND,63,2041,783.4754,2041,1978
IND,64,2041,783.4754,2041,1977
IND,65,2041,783.4754,2041,1976
IND,66,2041,783.4754,2041,1975
IND,67,2041,783.4754,2041,1974
IND,68,2041,783.4754,2041,1973
IND,69,2041,783.4754,2041,1972
IND,70,2041,783.4754,2041,1971
IND,71,2041,783.4754,2041,1970
IND,72,2041,783.4754,2041,1969
IND,73,2041,783.4754,2041,1968
IND,74,2041,783.4754,2041,1967
IND,75,2041,176.9138,2041,1966
IND,76,2041,176.9138,2041,1965
IND,77,2041,176.9138,2041,1964
IND,78,2041,176.9138,2041,1963
IND,79,2041,176.9138,2041,1962
IND,80,2041,202.1872,2041,1961
IND,81,2041,202.1872,2041,1960
IND,82,2041,202.1872,2041,1959
IND,83,2041,202.1872,2041,1958
IND,84,2041,202.1872,2041,1957
IND,85,2041,202.1872,2041,1956
IND,86,2041,202.1872,2041,1955
IND,87,2041,202.1872,2041,1954
IND,88,2041,202.1872,2041,1953
IND,89,2041,202.1872,2041,1952
IND,0,2042,3100.4736,2042,2042
IND,1,2042,3100.4736,2042,2041
IND,2,2042,3100.4736,2042,2040
IND,3,2042,3100.4736,2042,2039
IND,4,2042,3100.4736,2042,2038
IND,5,2042,3100.4736,2042,2037
IND,6,2042,3100.4736,2042,2036
IND,7,2042,3100.4736,2042,2035
IND,8,2042,3100.4736,2042,2034
IND,9,2042,3100.4736,2042,2033
IND,10,2042,3100.4736,2042,2032
IND,11,2042,3100.4736,2042,2031
IND,12,2042,3100.4736,2042,2030
IND,13,2042,3100.4736,2042,2029
IND,14,2042,3100.4736,2042,2028
IND,15,2042,5523.5328,2042,2027
IND,16,2042,5523.5328,2042,2026
IND,17,2042,5523.5328,2042,2025
IND,18,2042,5523.5328,2042,2024
IND,19,2042,5523.5328,2042,2023
IND,20,2042,5523.5328,2042,2022
IND,21,2042,5523.5328,2042,2021
IND,22,2042,5523.5328,2042,2020
IND,23,2042,5523.5328,2042,2019
IND,24,2042,5523.5328,2042,2018
IND,25,2042,5523.5328,2042,2017
IND,26,2042,5523.5328,2042,2016
IND,27,2042,5523.5328,2042,2015
IND,28,2042,5523.5328,2042,2014
IND,29,2042,5523.5328,2042,2013
IND,30,2042,6253.056,2042,2012
IND,31,2042,6253.056,2042,2011
IND,32,2042,6253.056,2042,2010
IND,33,2042,6253.056,2042,2009
IND,34,2042,6253.056,2042,2008
IND,35,2042,6253.056,2042,2007
IND,36,2042,6253.056,2042,2006
IND,37,2042,6253.056,2042,2005
IND,38,2042,6253.056,2042,2004
IND,39,2042,6253.056,2042,2003
IND,40,2042,6253.056,2042,2002
IND,41,2042,6253.056,2042,2001
IND,42,2042,6253.056,2042,2000
IND,43,2042,6253.056,2042,1999
IND,44,2042,6253.056,2042,1998
IND,45,2042,1485.1008,2042,1997
IND,46,2042,1485.1008,2042,1996
IND,47,2042,1485.1008,2042,1995
IND,48,2042,1485.1008,2042,1994
IND,49,2042,1485.1008,2042,1993
IND,50,2042,1485.1008,2042,1992
IND,51,2042,1485.1008,2042,1991
IND,52,2042,1485.1008,2042,1990
IND,53,2042,1485.1008,2042,1989
IND,54,2042,1485.1008,2042,1988
IND,55,2042,1485.1008,2042,1987
IND,56,2042,1485.1008,2042,1986
IND,57,2042,1485.1008,2042,1985
IND,58,2042,1485.1008,2042,1984
IND,59,2042,1485.1008,2042,1983
IND,60,2042,807.6864,2042,1982
IND,61,2042,807.6864,2042,1981
IND,62,2042,807.6864,2042,1980
IND,63,2042,807.6864,2042,1979
IND,64,2042,807.6864,2042,1978
IND,65,2042,807.6864,2042,1977
IND,66,2042,807.6864,2042,1976
IND,67,2042,807.6864,2042,1975
IND,68,2042,807.6864,2042,1974
IND,69,2042,807.6864,2042,1973
IND,70,2042,807.6864,2042,1972
IND,71,2042,807.6864,2042,1971
IND,72,2042,807.6864,2042,1970
IND,73,2042,807.6864,2042,1969
IND,74,2042,807.6864,2042,1968
IND,75,2042,182.3808,2042,1967
IND,76,2042,182.3808,2042,1966
IND,77,2042,182.3808,2042,1965
IND,78,2042,182.3808,2042,1964
IND,79,2042,182.3808,2042,1963
IND,80,2042,208.4352,2042,1962
IND,81,2042,208.4352,2042,1961
IND,82,2042,208.4352,2042,1960
IND,83,2042,208.4352,2042,1959
IND,84,2042,208.4352,2042,1958
IND,85,2042,208.4352,2042,1957
IND,86,2042,208.4352,2042,1956
IND,87,2042,208.4352,2042,1955
IND,88,2042,208.4352,2042,1954
IND,89,2042,208.4352,2042,1953
IND,0,2043,3196.2805,2043,2043
IND,1,2043,3196.2805,2043,2042
IND,2,2043,3196.2805,2043,2041
IND,3,2043,3196.2805,2043,2040
IND,4,2043,3196.2805,2043,2039
IND,5,2043,3196.2805,2043,2038
IND,6,2043,3196.2805,2043,2037
IND,7,2043,3196.2805,2043,2036
IND,8,2043,3196.2805,2043,2035
IND,9,2043,3196.2805,2043,2034
IND,10,2043,3196.2805,2043,2033
IND,11,2043,3196.2805,2043,2032
IND,12,2043,3196.2805,2043,2031
IND,13,2043,3196.2805,2043,2030
IND,14,2043,3196.2805,2043,2029
IND,15,2043,5694.214,2043,2028
IND,16,2043,5694.214,2043,2027
IND,17,2043,5694.214,2043,2026
IND,18,2043,5694.214,2043,2025
IND,19,2043,5694.214,2043,2024
IND,20,2043,5694.214,2043,2023
IND,21,2043,5694.214,2043,2022
IND,22,2043,5694.214,2043,2021
IND,23,2043,5694.214,2043,2020
IND,24,2043,5694.214,2043,2019
IND,25,2043,5694.214,2043,2018
IND,26,2043,5694.214,2043,2017
IND,27,2043,5694.214,2043,2016
IND,28,2043,5694.214,2043,2015
IND,29,2043,5694.214,2043,2014
IND,30,2043,6446.28,2043,2013
IND,31,2043,6446.28,2043,2012
IND,32,2043,6446.28,2043,2011
IND,33,2043,6446.28,2043,2010
IND,34,2043,6446.28,2043,2009
IND,35,2043,6446.28,2043,2008
IND,36,2043,6446.28,2043,2007
IND,37,2043,6446.28,2043,2006
IND,38,2043,6446.28,2043,2005
IND,39,2043,6446.28,2043,2004
IND,40,2043,6446.28,2043,2003
IND,41,2043,6446.28,2043,2002
IND,42,2043,6446.28,2043,2001
IND,43,2043,6446.28,2043,2000
IND,44,2043,6446.28,2043,1999
IND,45,2043,1530.9915,2043,1998
IND,46,2043,1530.9915,2043,1997
IND,47,2043,1530.9915,2043,1996
IND,48,2043,1530.9915,2043,1995
IND,49,2043,1530.9915,2043,1994
IND,50,2043,1530.9915,2043,1993
IND,51,2043,1530.9915,2043,1992
IND,52,2043,1530.9915,2043,1991
IND,53,2043,1530.9915,2043,1990
IND,54,2043,1530.9915,2043,1989
IND,55,2043,1530.9915,2043,1988
IND,56,2043,1530.9915,2043,1987
IND,57,2043,1530.9915,2043,1986
IND,58,2043,1530.9915,2043,1985
IND,59,2043,1530.9915,2043,1984
IND,60,2043,832.6445,2043,1983
IND,61,2043,832.6445,2043,1982
IND,62,2043,832.6445,2043,1981
IND,63,2043,832.6445,2043,1980
IND,64,2043,832.6445,2043,1979
IND,65,2043,832.6445,2043,1978
IND,66,2043,832.6445,2043,1977
IND,67,2043,832.6445,2043,1976
IND,68,2043,832.6445,2043,1975
IND,69,2043,832.6445,2043,1974
IND,70,2043,832.6445,2043,1973
IND,71,2043,832.6445,2043,1972
IND,72,2043,832.6445,2043,1971
IND,73,2043,832.6445,2043,1970
IND,74,2043,832.6445,2043,1969
IND,75,2043,188.0165,2043,1968
IND,76,2043,188.0165,2043,1967
IND,77,2043,188.0165,2043,1966
IND,78,2043,188.0165,2043,1965
IND,79,2043,188.0165,2043,1964
IND,80,2043,214.876,2043,1963
IND,81,2043,214.876,2043,1962
IND,82,2043,214.876,2043,1961
IND,83,2043,214.876,2043,1960
IND,84,2043,214.876,2043,1959
IND,85,2043,214.876,2043,1958
IND,86,2043,214.876,2043,1957
IND,87,2043,214.876,2043,1956
IND,88,2043,214.876,2043,1955
IND,89,2043,214.876,2043,1954
IND,0,2044,3295.0386,2044,2044
IND,1,2044,3295.0386,2044,2043
IND,2,2044,3295.0386,2044,2042
IND,3,2044,3295.0386,2044,2041
IND,4,2044,3295.0386,2044,2040
IND,5,2044,3295.0386,2044,2039
IND,6,2044,3295.0386,2044,2038
IND,7,2044,3295.0386,2044,2037
IND,8,2044,3295.0386,2044,2036
IND,9,2044,3295.0386,2044,2035
IND,10,2044,3295.0386,2044,2034
IND,11,2044,3295.0386,2044,2033
IND,12,2044,3295.0386,2044,2032
IND,13,2044,3295.0386,2044,2031
IND,14,2044,3295.0386,2044,2030
IND,15,2044,5870.1528,2044,2029
IND,16,2044,5870.1528,2044,2028
IND,17,2044,5870.1528,2044,2027
IND,18,2044,5870.1528,2044,2026
IND,19,2044,5870.1528,2044,2025
IND,20,2044,5870.1528,2044,2024
IND,21,2044,5870.1528,2044,2023
IND,22,2044,5870.1528,2044,2022
IND,23,2044,5870.1528,2044,2021
IND,24,2044,5870.1528,2044,2020
IND,25,2044,5870.1528,2044,2019
IND,26,2044,5870.1528,2044,2018
IND,27,2044,5870.1528,2044,2017
IND,28,2044,5870.1528,2044,2016
IND,29,2044,5870.1528,2044,2015
IND,30,2044,6645.456,2044,2014
IND,31,2044,6645.456,2044,2013
IND,32,2044,6645.456,2044,2012
IND,33,2044,6645.456,2044,2011
IND,34,2044,6645.456,2044,2010
IND,35,2044,6645.456,2044,2009
IND,36,2044,6645.456,2044,2008
IND,37,2044,6645.456,2044,2007
IND,38,2044,6645.456,2044,2006
IND,39,2044,6645.456,2044,2005
IND,40,2044,6645.456,2044,2004
IND,41,2044,6645.456,2044,2003
IND,42,2044,6645.456,2044,2002
IND,43,2044,6645.456,2044,2001
IND,44,2044,6645.456,2044,2000
IND,45,2044,1578.2958,2044,1999
IND,46,2044,1578.2958,2044,1998
IND,47,2044,1578.2958,2044,1997
IND,48,2044,1578.2958,2044,1996
IND,49,2044,1578.2958,2044,1995
IND,50,2044,1578.2958,2044,1994
IND,51,2044,1578.2958,2044,1993
IND,52,2044,1578.2958,2044,1992
IND,53,2044,1578.2958,2044,1991
IND,54,2044,1578.2958,2044,1990
IND,55,2044,1578.2958,2044,1989
IND,56,2044,1578.2958,2044,1988
IND,57,2044,1578.2958,2044,1987
IND,58,2044,1578.2958,2044,1986
IND,59,2044,1578.2958,2044,1985
IND,60,2044,858.3714,2044,1984
IND,61,2044,858.3714,2044,1983
IND,62,2044,858.3714,2044,1982
IND,63,2044,858.3714,2044,1981
IND,64,2044,858.3714,2044,1980
IND,65,2044,858.3714,2044,1979
IND,66,2044,858.3714,2044,1978
IND,67,2044,858.3714,2044,1977
IND,68,2044,858.3714,2044,1976
IND,69,2044,858.3714,2044,1975
IND,70,2044,858.3714,2044,1974
IND,71,2044,858.3714,2044,1973
IND,72,2044,858.3714,2044,1972
IND,73,2044,858.3714,2044,1971
IND,74,2044,858.3714,2044,1970
IND,75,2044,193.8258,2044,1969
IND,76,2044,193.8258,2044,1968
IND,77,2044,193.8258,2044,1967
IND,78,2044,193.8258,2044,1966
